adgroup_id,adgroup_name,campaign_name,campaign_type,parsed_model,matched_json_model,launch_kr,preorder_kr,announce_kr,source_tier,match_confidence,model_known,cost_365d,golf_flag
grp-a001-01-000000061924109,16_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,920,False
grp-a001-01-000000061924110,16프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,4660,False
grp-a001-01-000000061924111,16프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,4430,False
grp-a001-01-000000061924112,16플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,0,False
grp-a001-01-000000061924113,17_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,5070,False
grp-a001-01-000000061924114,17에어_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,11770,False
grp-a001-01-000000061924115,17프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,4650,False
grp-a001-01-000000061924116,17프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,9026,False
grp-a001-01-000000061924149,S22_일(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,0,False
grp-a001-01-000000061924150,S22울트라_일(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,0,False
grp-a001-01-000000061924151,S22플러스_일(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,785,False
grp-a001-01-000000061924152,S23_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,50890,False
grp-a001-01-000000061924153,S23울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,16140,False
grp-a001-01-000000061924154,S23플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,5490,False
grp-a001-01-000000061924155,S24_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,37510,False
grp-a001-01-000000061924156,S24울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,39162,False
grp-a001-01-000000061924157,S24플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,12220,False
grp-a001-01-000000061924158,S25_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,61490,False
grp-a001-01-000000061924189,S25울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,12470,False
grp-a001-01-000000061924190,S25플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,12880,False
grp-a001-01-000000061924191,S26_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,15080,False
grp-a001-01-000000061924192,S26울트라_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,59644,False
grp-a001-01-000000061924193,S26플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,7660,False
grp-a001-01-000000061924194,노트20_일(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,note:노트20,,,,,,unresolved,True,260,False
grp-a001-01-000000061924195,노트20울트라_일(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,note:노트20울트라,,,,,,unresolved,True,420,False
grp-a001-01-000000062965454,S26_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,1404737,False
grp-a001-01-000000062965457,S26울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,1442568,False
grp-a001-01-000000062965459,S26플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,304772,False
grp-a001-01-000000067675781,맥세이프카드지갑(이지),○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,830389,False
grp-a001-01-000000070094275,폴드8_PC,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,40718,False
grp-a001-01-000000070102294,,폴드8 / 플립8 키워드,WEB_SITE,,,,,,,no_model,False,0,False
grp-a001-01-000000070109481,플립8_MO,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,67142,False
grp-a001-01-000000070110695,폴드8_MO,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,62560,False
grp-a001-01-000000070110703,폴드8_컨텐츠 매체,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,4388,False
grp-a001-01-000000070111139,플립8_PC,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,14993,False
grp-a001-01-000000070111142,플립8_컨텐츠 매체,폴드8 / 플립8 키워드,WEB_SITE,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,1721,False
grp-a001-01-000000070136001,골프버디필름(스마트스토어)_MO,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,97109,True
grp-a001-01-000000070512941,폴드8_지문방지,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,489454,False
grp-a001-01-000000070513016,폴드8울트라_지문방지,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,146090,False
grp-a001-01-000000070513065,플립8_지문방지,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,79128,False
grp-a001-01-000000071340947,폴드8_사생활,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,49641,False
grp-a001-01-000000071340962,폴드8울트라_사생활,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_fold:8,갤럭시 Z 폴드8 (울트라 포함),2026-08-07,2026-07-28,,official,exact,True,136087,False
grp-a001-01-000000071340970,플립8_사생활,○ 갤럭시 파워링크,WEB_SITE,galaxy_z_flip:8,갤럭시 Z 플립8,2026-08-07,2026-07-28,,official,exact,True,4149,False
grp-a001-02-000000043610882,01. 컨텐츠매체_01,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,877856,False
grp-a001-02-000000043610925,02. 컨텐츠매체_02,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,602523,False
grp-a001-02-000000043610930,03. 컨텐츠매체_03,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,1461636,False
grp-a001-02-000000043615764,00. 컨텐츠매체_메인 TOP25,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,169569,False
grp-a001-02-000000043624035,,● 11. 벌크,SHOPPING,,,,,,,no_model,False,226800,False
grp-a001-02-000000043624057,,● 11. 벌크,SHOPPING,,,,,,,no_model,False,356630,False
grp-a001-02-000000043624087,,● 11. 벌크,SHOPPING,,,,,,,no_model,False,117630,False
grp-a001-02-000000043624094,,● 11. 벌크,SHOPPING,,,,,,,no_model,False,592490,False
grp-a001-02-000000044103604,전기종,● 01. 갤럭시_지문방지_TPU,SHOPPING,,,,,,,no_model,False,26050,False
grp-a001-02-000000044108257,S23플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,2632334,False
grp-a001-02-000000044108615,S22,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,1397401,False
grp-a001-02-000000044108616,S24울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,2502284,False
grp-a001-02-000000044299892,02. S23FE,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_s:S23FE_unresolved,,,,,,unresolved,True,1547302,False
grp-a001-02-000000044299955,03. S20FE,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,622096,False
grp-a001-02-000000044299975,04. A55(퀀텀5),● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A55,"갤럭시 A55 (국내명: 갤럭시 퀀텀5, SKT 단독)",2024-08-28,2024-08-23,2024-03-11,press,fuzzy,True,226262,False
grp-a001-02-000000044300022,07. A35/A25/A15,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A35,갤럭시 A35,2024-06-21,,,official,exact,True,839075,False
grp-a001-02-000000044300024,08. A24/A34,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A24,갤럭시 A24,2023-05-19,,2023-04-19,press,exact,True,1401421,False
grp-a001-02-000000044300027,09. A23/A33,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A23,갤럭시 A23,2022-03-25,,,unverified,exact,True,940281,False
grp-a001-02-000000044300450,06. 53/A73,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A73,,,,,,unresolved,True,339519,False
grp-a001-02-000000044300513,05. A54(퀀텀4),● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A54,"갤럭시 A54 (국내명: 갤럭시 퀀텀4, SKT 단독)",2023-06-08,,2023-03,press,fuzzy,True,262146,False
grp-a001-02-000000044490481,Z폴드5,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:5,갤럭시 Z 폴드5,2023-08-12,2023-08-01,2023-07-26,press,exact,True,4388716,False
grp-a001-02-000000044490484,Z플립5,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:5,갤럭시 Z 플립5,2023-08-12,2023-08-01,2023-07-26,press,exact,True,3010170,False
grp-a001-02-000000044565865,버디필름,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_a:budi_unresolved,,,,,,unresolved,True,25563,False
grp-a001-02-000000044601438,16프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,2565783,False
grp-a001-02-000000044601555,14프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,1580027,False
grp-a001-02-000000044603941,12프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,691058,False
grp-a001-02-000000044603942,13프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,940874,False
grp-a001-02-000000044628749,02. S24_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,522244,False
grp-a001-02-000000044629990,04. S22_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,1404888,False
grp-a001-02-000000044629993,03. S23_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,1128973,False
grp-a001-02-000000044743916,03. 아이폰15 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,274697,False
grp-a001-02-000000044743917,05. 아이폰14 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,154853,False
grp-a001-02-000000044743918,07. 아이폰12 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,374408,False
grp-a001-02-000000044743919,06. 아이폰13 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,111189,False
grp-a001-02-000000044744110,09. 아이폰X 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_X,,,,,,unresolved,True,615329,False
grp-a001-02-000000044744111,08. 아이폰11 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_11,,,,,,unresolved,True,570392,False
grp-a001-02-000000044744526,10. 아이폰 SE2/SE3,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_SE2,,,,,,unresolved,True,368344,False
grp-a001-02-000000044823468,15프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,2377042,False
grp-a001-02-000000044825994,02. 아이폰16 시리즈,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,297644,False
grp-a001-02-000000044952212,01. 갤럭시탭S9_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,1607,False
grp-a001-02-000000044952305,01. 갤럭시탭_종이질감_BULK,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:generic_gen_unknown,,,,,,unresolved,True,18409,False
grp-a001-02-000000045023175,,● 01. 갤럭시_지문방지_TPU,SHOPPING,,,,,,,no_model,False,50450,False
grp-a001-02-000000045023176,S20울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,633911,False
grp-a001-02-000000045023177,S21울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,1379769,False
grp-a001-02-000000045023993,S105G,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,645758,False
grp-a001-02-000000045025481,노트9,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트9,,,,,,unresolved,True,971206,False
grp-a001-02-000000045025482,노트10,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트10,,,,,,unresolved,True,185190,False
grp-a001-02-000000045025483,노트20,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트20,,,,,,unresolved,True,2674908,False
grp-a001-02-000000045087060,01. 갤럭시탭S6_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,196800,False
grp-a001-02-000000045087074,01. 갤럭시탭S5E_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,0,False
grp-a001-02-000000045329157,01. 갤럭시탭S10_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,934,False
grp-a001-02-000000045448738,09. Z플립1/2,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:1-2,,,,,,unresolved,True,156817,False
grp-a001-02-000000045448744,10. Z폴드2/3,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:1-2,,,,,,unresolved,True,235399,False
grp-a001-02-000000045687119,Z폴드6SE,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:6,갤럭시 Z 폴드6,2024-07-19,2024-07-12,2024-07-10,official,exact,True,172650,False
grp-a001-02-000000045811975,01. S24FE,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_s:S24 FE,갤럭시 S24 FE,2024-11-01,,2024-09-26,press,exact,True,1884136,False
grp-a001-02-000000045949118,01. 갤럭시탭A9시리즈_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,326968,False
grp-a001-02-000000045949120,01. 갤럭시탭A7_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,0,False
grp-a001-02-000000045949121,01. 갤럭시탭A7LITE_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,0,False
grp-a001-02-000000046072248,02. 아이폰16,● 05. 아이폰_사생활보호,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,435195,False
grp-a001-02-000000046072553,03. 아이폰15,● 05. 아이폰_사생활보호,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,560516,False
grp-a001-02-000000046072554,04. 아이폰14,● 05. 아이폰_사생활보호,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,704835,False
grp-a001-02-000000046074558,05. 아이폰13,● 05. 아이폰_사생활보호,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,452833,False
grp-a001-02-000000046074559,06. 아이폰12,● 05. 아이폰_사생활보호,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,86438,False
grp-a001-02-000000046125958,01. 아이패드에어_6-7세대_13인치,● 07. 아이패드_종이질감,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,101758,False
grp-a001-02-000000046125983,01. 아이패드에어_6-7세대_11인치,● 07. 아이패드_종이질감,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,164663,False
grp-a001-02-000000046126151,01. 아이패드에어_4-5세대_10.9인치,● 07. 아이패드_종이질감,SHOPPING,ipad:air5|ipad:air4,,,,,,unresolved,True,34775,False
grp-a001-02-000000046126174,01. 아이패드미니_6-7세대_8.3인치,● 07. 아이패드_종이질감,SHOPPING,ipad:mini6|ipad:mini7,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),2021-11-02,2021-10-21,2021-09-15,press,fuzzy,True,71074,False
grp-a001-02-000000046126176,01. 아이패드프로_7세대_13인치,● 07. 아이패드_종이질감,SHOPPING,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,159345,False
grp-a001-02-000000046126177,01. 아이패드프로_5세대_11인치,● 07. 아이패드_종이질감,SHOPPING,ipad:pro3-5,,,,,,unresolved,True,232340,False
grp-a001-02-000000046126252,01. 아이패드프로_3-4-5-6세대_12.9인치,● 07. 아이패드_종이질감,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,43541,False
grp-a001-02-000000046126256,01. 아이패드프로_3-4-5-6세대_11인치,● 07. 아이패드_종이질감,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,188173,False
grp-a001-02-000000046126369,01. 아이패드_10세대_10.9인치,● 07. 아이패드_종이질감,SHOPPING,ipad:10,아이패드 10세대(10.9인치),2022-11-30,2022-11-17,2022-10-18,press,exact,True,137613,False
grp-a001-02-000000046126373,01. 아이패드7-8-9세대_10.2인치,● 07. 아이패드_종이질감,SHOPPING,ipad:UNKNOWN_9,,,,,,unresolved,True,256736,False
grp-a001-02-000000046161213,01. 갤럭시탭S8_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,260311,False
grp-a001-02-000000046161215,01. 갤럭시탭S7_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,16135,False
grp-a001-02-000000046222149,Z폴드/플립3_힌지,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:3|galaxy_z_flip:3,갤럭시 Z 플립3|갤럭시 Z 폴드3,2021-08-27,2021-08-17,2021-08-11,official,fuzzy,True,32437,False
grp-a001-02-000000046222157,"10. Z플립,폴드5/6",● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:5,갤럭시 Z 폴드5,2023-08-12,2023-08-01,2023-07-26,press,exact,True,88835,False
grp-a001-02-000000046223421,01. 갤럭시탭S7/FE/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,1266880,False
grp-a001-02-000000046224017,01. 갤럭시탭S8_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,1091652,False
grp-a001-02-000000046224018,01. 갤럭시탭S9/울트라_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,1702033,False
grp-a001-02-000000046224076,01. 갤럭시탭S10/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,1002233,False
grp-a001-02-000000046224077,01. 갤럭시탭S10/울트라_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,1482752,False
grp-a001-02-000000046415318,01. 뮤패드_종이질감,● 13. 아이뮤즈_뮤패드,SHOPPING,mupad:generic,,,,,,unresolved,True,247087,False
grp-a001-02-000000046415341,01. 뮤패드_지문방지,● 13. 아이뮤즈_뮤패드,SHOPPING,mupad:generic,,,,,,unresolved,True,152934,False
grp-a001-02-000000046437508,10. A16,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A16,갤럭시 A16 LTE,2024-11-29,,2024-10-15,press,fuzzy,True,1535521,False
grp-a001-02-000000046838302,01. 갤럭시탭A9/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,1470670,False
grp-a001-02-000000046838304,01. 갤럭시탭A8_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,651465,False
grp-a001-02-000000046838305,01. 갤럭시탭A7/라이트_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,324057,False
grp-a001-02-000000046842468,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046842692,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046842695,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046842713,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046842714,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,4030,False
grp-a001-02-000000046842715,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046842716,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,1450,False
grp-a001-02-000000046842729,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,2730,False
grp-a001-02-000000046842731,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,3970,False
grp-a001-02-000000046842732,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,2670,False
grp-a001-02-000000046843727,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046843728,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046843730,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,3070,False
grp-a001-02-000000046843732,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,24380,False
grp-a001-02-000000046843733,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000046843734,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,4850,False
grp-a001-02-000000046843735,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,26580,False
grp-a001-02-000000046843736,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,45250,False
grp-a001-02-000000047005161,02. 도어락필름,● 09. 기타상품,SHOPPING,,,,,,,no_model,False,426101,False
grp-a001-02-000000047005364,01. 버디필름,● 09. 기타상품,SHOPPING,galaxy_a:budi_unresolved,,,,,,unresolved,True,5750687,False
grp-a001-02-000000047076131,"01. 아이패드에어6,7세대11인치",● 07. 아이패드_블루라이트,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,174482,False
